Zeitstempel,data_NO2,data_O3,data_pm10,data_pm25,data_sht_temp,RLF,p-Luft,Nsch,WIR,WIV
2024-12-09 14:52:00,8.765,36.776,10.433,9.522,5.442,73.94,1001,0,35.773,3.017
2024-12-09 14:53:00,10.231,36.876,10.358,9.469,5.442,73.94,1001,0,29.141,2.383
2024-12-09 14:54:00,11.219,34.582,10.288,9.415,5.442,73.94,1001,0,41.454,1.55
2024-12-09 14:55:00,10.709,35.646,10.282,9.373,5.443,73.935,1001.5,0,59.134,1.633
2024-12-09 14:56:00,10.996,34.981,10.302,9.347,5.443,73.93,1002,0,39.882,2.85
2024-12-09 14:57:00,13.45,34.782,10.342,9.334,5.446,73.93,1002,0,37.319,3.617
2024-12-09 14:58:00,10.199,38.006,10.33,9.312,5.448,73.93,1002,0,40.803,2.667
2024-12-09 14:59:00,10.294,36.543,10.41,9.287,5.453,73.93,1002,0,31.223,1.017
2024-12-09 15:00:00,11.538,35.446,10.755,9.287,5.457,73.93,1002,0,48.205,1.933
2024-12-09 15:01:00,11.601,36.477,10.965,9.275,5.459,73.935,1002,0,48.628,2.633
2024-12-09 15:02:00,10.422,37.707,10.97,9.241,5.46,73.94,1002,0,40.998,2.4
2024-12-09 15:03:00,9.147,38.938,10.935,9.212,5.46,73.915,1002,0,58.15,2.7
2024-12-09 15:04:00,9.721,38.04,11.017,9.205,5.46,73.89,1002,0,50.253,2.833
2024-12-09 15:05:00,10.072,38.206,11.347,9.215,5.46,73.86,1002,0,43.223,2.317
2024-12-09 15:06:00,10.39,37.541,11.873,9.257,5.46,73.83,1002,0,55.358,2.233
2024-12-09 15:07:00,10.486,37.508,12.373,9.33,5.461,73.785,1002,0,31.657,1.867
2024-12-09 15:08:00,10.072,38.572,12.687,9.387,5.462,73.74,1002,0,57.816,2.95
2024-12-09 15:09:00,8.956,38.139,12.868,9.417,5.462,73.695,1002,0,50.704,2.167
2024-12-09 15:10:00,12.876,32.687,12.958,9.431,5.462,73.65,1002,0,56.984,1.933
2024-12-09 15:11:00,18.964,32.986,12.902,9.425,5.464,73.61,1002,0,51.094,2.833
2024-12-09 15:12:00,12.876,38.139,12.745,9.396,5.465,73.57,1002,0,29.042,3.05
2024-12-09 15:13:00,11.601,37.308,12.597,9.359,5.467,73.535,1002,0,44.627,2.367
2024-12-09 15:14:00,11.697,37.541,12.457,9.333,5.468,73.5,1002,0,23.646,2.033
2024-12-09 15:15:00,11.601,38.738,12.077,9.294,5.468,73.45,1002,0,31.445,3.1
2024-12-09 15:16:00,10.804,40.8,11.745,9.254,5.468,73.4,1002,0,31.308,3.817
2024-12-09 15:17:00,10.103,42.562,11.57,9.213,5.465,73.34,1002,0,42.365,3.767
2024-12-09 15:18:00,8.414,42.928,11.625,9.188,5.462,73.28,1002,0,39.89,2.65
2024-12-09 15:19:00,9.051,41.565,11.855,9.193,5.462,73.21,1002,0,21.078,3.55
2024-12-09 15:20:00,13.609,40.002,11.81,9.192,5.462,73.14,1002,0,40.581,3.267
2024-12-09 15:21:00,13.832,40.301,11.475,9.163,5.459,73.03,1002,0,29.681,3.4
2024-12-09 15:22:00,10.518,43.028,11.065,9.082,5.455,72.92,1002,0,51.09,2.683
2024-12-09 15:23:00,10.167,41.598,10.837,8.999,5.454,72.805,1002,0,28.545,2.6
2024-12-09 15:24:00,12.717,39.569,10.688,8.929,5.452,72.69,1002,0,37.391,1.55
2024-12-09 15:25:00,13.705,38.472,10.517,8.869,5.455,72.605,1002,0,29.396,2.6
2024-12-09 15:26:00,12.908,41.465,10.585,8.837,5.457,72.52,1002,0,49.05,2.667
2024-12-09 15:27:00,9.912,42.429,10.76,8.81,5.457,72.455,1002,0,40.761,2.733
2024-12-09 15:28:00,11.155,41.365,10.797,8.784,5.457,72.39,1002,0,37.595,3.433
2024-12-09 15:29:00,10.613,42.23,10.822,8.768,5.457,72.34,1002,0,36.928,4.067
2024-12-09 15:30:00,9.498,43.693,10.915,8.748,5.457,72.29,1002,0,28.035,3.483
2024-12-09 15:31:00,9.625,43.859,11.155,8.729,5.457,72.25,1002,0,40.429,1.717
2024-12-09 15:32:00,12.016,40.335,11.433,8.71,5.457,72.21,1002,0,35.972,3.167
2024-12-09 15:33:00,12.175,40.501,11.47,8.688,5.457,72.19,1002,0,39.158,2.583
2024-12-09 15:34:00,10.805,42.263,11.203,8.639,5.457,72.17,1002,0,38.55,4.25
2024-12-09 15:35:00,10.103,43.427,10.97,8.589,5.455,72.135,1002,0,30.365,3.25
2024-12-09 15:36:00,9.084,43.659,10.77,8.526,5.452,72.1,1002,0,32.902,3.017
2024-12-09 15:37:00,8.669,42.795,10.595,8.467,5.452,72.06,1002,0,39.987,3.867
2024-12-09 15:38:00,17.051,29.993,10.45,8.428,5.452,72.02,1002,0,13.987,3.517
2024-12-09 15:39:00,30.979,30.891,10.46,8.421,5.452,72.005,1002,0,33.002,3.783
2024-12-09 15:40:00,13.992,41.864,10.495,8.409,5.452,71.99,1002,0,26.625,2.667
2024-12-09 15:41:00,8.733,41.465,10.407,8.368,5.452,71.99,1002,0,28.915,2.35
2024-12-09 15:42:00,9.817,40.335,10.28,8.325,5.452,71.99,1002,0,29.726,3.267
2024-12-09 15:43:00,11.059,41.132,10.342,8.313,5.452,72.015,1002,0,40.265,4.35
2024-12-09 15:44:00,9.912,43.493,10.467,8.307,5.452,72.04,1002,0,42.142,3.967
2024-12-09 15:45:00,9.243,43.726,10.39,8.284,5.445,72.06,1002,0,29.291,3.033
2024-12-09 15:46:00,9.434,41.831,10.129,8.25,5.437,72.08,1002,0,47.287,2.667
2024-12-09 15:47:00,9.848,41.099,9.812,8.214,5.429,72.125,1002,0,40.216,4.3
2024-12-09 15:48:00,11.346,39.004,9.69,8.182,5.42,72.17,1002,0,34.516,2.45
2024-12-09 15:49:00,12.589,38.771,9.792,8.176,5.412,72.225,1002,0,50.296,3.083
2024-12-09 15:50:00,10.932,39.836,9.809,8.175,5.403,72.28,1002,0,32.125,1.9
2024-12-09 15:51:00,11.761,38.572,9.834,8.189,5.395,72.36,1002,0,38.735,2.133
2024-12-09 15:52:00,14.661,37.873,9.912,8.215,5.386,72.44,1002,0,37.227,2.95
2024-12-09 15:53:00,13.035,38.937,10.222,8.254,5.371,72.52,1002,0,47.611,1.95
2024-12-09 15:54:00,11.761,38.572,10.56,8.286,5.356,72.6,1002,0,26.416,2.4
2024-12-09 15:55:00,12.175,38.971,10.78,8.303,5.343,72.7,1002,0,51.882,3.233
2024-12-09 15:56:00,12.462,39.802,10.995,8.332,5.329,72.8,1002,0,56.017,2.333
2024-12-09 15:57:00,13.163,36.909,11.455,8.376,5.312,72.895,1002,0,24.683,2.05
2024-12-09 15:58:00,14.247,38.539,11.79,8.396,5.295,72.99,1002,0,43.828,2.967
2024-12-09 15:59:00,11.474,41.133,11.74,8.385,5.272,73.075,1002,0,39.373,3.45
2024-12-09 16:00:00,10.741,39.969,11.688,8.384,5.248,73.16,1002,0,33.027,3.717
2024-12-09 16:01:00,10.932,39.603,11.725,8.401,5.222,73.22,1002,0,55.661,2.417
2024-12-09 16:02:00,11.378,39.004,11.785,8.418,5.196,73.28,1002,0,40.862,2.85
2024-12-09 16:03:00,11.442,39.569,11.698,8.415,5.176,73.325,1002,0,27.262,3.883
2024-12-09 16:04:00,10.518,41.398,11.492,8.392,5.156,73.37,1002,0,38.595,2.467
2024-12-09 16:05:00,8.829,41.731,11.395,8.36,5.134,73.38,1002,0,41.41,2.483
2024-12-09 16:06:00,8.988,41.465,11.315,8.322,5.112,73.39,1002,0,45.18,1.733
2024-12-09 16:07:00,11.155,39.935,11.192,8.268,5.097,73.4,1002,0,42.434,2.35
2024-12-09 16:08:00,12.749,37.009,10.998,8.21,5.081,73.41,1002,0,44.853,2.167
2024-12-09 16:09:00,13.418,37.175,10.608,8.143,5.068,73.415,1002,0,40.048,2.433
2024-12-09 16:10:00,11.729,38.638,10.34,8.099,5.054,73.42,1002,0,37.742,2.083
2024-12-09 16:11:00,11.761,38.439,10.32,8.088,5.035,73.46,1002,0,22.944,4.017
2024-12-09 16:12:00,11.251,40.102,10.257,8.075,5.015,73.5,1002,0,30.517,2.983
2024-12-09 16:13:00,9.976,39.902,9.927,8.031,5,73.533,1002,0,44.948,2.533
2024-12-09 16:14:00,10.645,38.904,9.76,7.989,4.971,73.6,1002,0,33.015,1.95
2024-12-09 16:15:00,12.302,37.973,9.965,7.979,4.96,73.643,1002,0,41.014,2.2
2024-12-09 16:16:00,12.207,39.403,10.05,7.951,4.938,73.73,1002,0,48.713,3.167
2024-12-09 16:17:00,10.262,40.168,10.12,7.926,4.926,73.777,1002,0,35.929,2.2
2024-12-09 16:18:00,11.283,39.636,10.182,7.93,4.903,73.87,1002,0,16.638,2.167
2024-12-09 16:19:00,10.9,40.467,10.242,7.946,4.89,73.91,1002,0,34.209,2.517
2024-12-09 16:20:00,11.028,38.937,10.252,7.948,4.864,73.99,1002,0,36.776,2.6
2024-12-09 16:21:00,12.557,37.208,10.242,7.946,4.855,74.013,1002,0,33.578,2.1
2024-12-09 16:22:00,14.342,35.479,10.292,7.95,4.837,74.06,1002,0,44.989,1.617
2024-12-09 16:23:00,15.617,34.15,10.525,7.97,4.831,74.08,1002,0,35.533,2.333
2024-12-09 16:24:00,14.979,36.51,10.672,7.989,4.819,74.12,1002,0,29.133,2.517
2024-12-09 16:25:00,12.43,36.045,10.577,7.992,4.814,74.153,1002,0,54.56,2.033
2024-12-09 16:26:00,13.545,35.313,10.437,7.978,4.804,74.22,1002,0,65.338,1.85
2024-12-09 16:27:00,15.044,33.817,10.307,7.966,4.799,74.25,1002,0,30.625,1.85
2024-12-09 16:28:00,16.637,32.553,10.477,7.986,4.788,74.31,1002,0,46.309,1.7
2024-12-09 16:29:00,16.733,33.551,10.615,8.008,4.788,74.357,1002,0,38.805,2.667
2024-12-09 16:30:00,14.119,34.05,10.502,8.013,4.788,74.45,1002,0,39.51,2
2024-12-09 16:31:00,15.235,32.254,10.375,8.007,4.788,74.497,1002,0,41.973,1.5
2024-12-09 16:32:00,22.692,19.053,10.455,8.014,4.788,74.59,1002,0,23.054,0.733
2024-12-09 16:33:00,46.182,15.529,10.625,8.038,4.792,74.633,1002,0,27.937,1.867
2024-12-09 16:34:00,28.366,29.661,10.695,8.051,4.799,74.72,1002,0,36.617,3.367
2024-12-09 16:35:00,14.151,37.142,10.765,8.055,4.804,74.753,1002,0,52.728,2.717
2024-12-09 16:36:00,12.27,36.577,10.837,8.069,4.815,74.82,1002,0,50.118,1.817
2024-12-09 16:37:00,12.175,36.144,10.917,8.087,4.82,74.837,1002.33,0,46.786,3.3
2024-12-09 16:38:00,11.442,37.375,10.805,8.082,4.83,74.87,1003,0,36.436,2.867
2024-12-09 16:39:00,11.665,37.076,10.602,8.061,4.835,74.863,1003,0,41.593,2.933
2024-12-09 16:40:00,12.494,33.85,10.545,8.041,4.846,74.85,1003,0,33.143,2.383
2024-12-09 16:41:00,14.151,33.285,10.583,8.036,4.855,74.833,1003,0,28.436,1.967
2024-12-09 16:42:00,14.501,33.85,10.595,8.024,4.874,74.8,1003,0,27.843,2.4
2024-12-09 16:43:00,12.207,36.776,10.352,7.974,4.881,74.787,1003,0,30.966,3.5
2024-12-09 16:44:00,12.398,36.743,9.804,7.909,4.896,74.76,1003,0,60.605,1.667
2024-12-09 16:45:00,13.832,33.385,9.524,7.874,4.901,74.737,1003,0,19.944,3.4
2024-12-09 16:46:00,13.195,33.717,9.734,7.86,4.911,74.69,1003,0,33.828,3
2024-12-09 16:47:00,11.57,33.917,9.935,7.852,4.915,74.693,1003,0,51.984,1.583
2024-12-09 16:48:00,13.354,32.188,9.727,7.81,4.923,74.7,1003,0,31.122,1.483
2024-12-09 16:49:00,13.992,31.889,9.54,7.762,4.925,74.73,1003,0,21.496,3.717
2024-12-09 16:50:00,13.067,33.285,9.413,7.713,4.928,74.79,1003,0,19.465,2.6
2024-12-09 16:51:00,12.653,32.786,9.291,7.671,4.924,74.837,1003,0,12.259,2.25
2024-12-09 16:52:00,13.386,30.891,9.176,7.623,4.916,74.93,1003,0,26.418,4.633
2024-12-09 16:53:00,11.633,33.884,9.157,7.58,4.91,74.99,1003,0,12.844,2.383
2024-12-09 16:54:00,10.167,32.853,9.301,7.552,4.899,75.11,1003,0,34.933,2.217
2024-12-09 16:55:00,12.079,30.492,9.48,7.526,4.889,75.193,1003,0,33.448,2.483
2024-12-09 16:56:00,13.673,30.459,9.442,7.499,4.869,75.36,1003,0,25.362,3.117
2024-12-09 16:57:00,14.024,30.459,9.341,7.463,4.854,75.46,1003,0,20.091,4.75
2024-12-09 16:58:00,13.003,32.42,9.155,7.417,4.825,75.66,1003,0,28.323,3.117
2024-12-09 16:59:00,12.972,29.96,9.085,7.398,4.811,75.757,1003,0,23.579,1.967
2024-12-09 17:00:00,14.342,29.295,9.272,7.425,4.783,75.95,1003,0,33.74,2
2024-12-09 17:01:00,14.565,30.592,9.206,7.436,4.767,76.053,1003,0,15.881,2.717
2024-12-09 17:02:00,12.749,30.126,8.914,7.418,4.736,76.26,1003,0,25.367,1.8
2024-12-09 17:03:00,13.099,29.494,8.858,7.44,4.72,76.36,1003,0,30.62,2.067
2024-12-09 17:04:00,13.195,31.09,8.955,7.496,4.688,76.56,1003,0,33.113,4.233
2024-12-09 17:05:00,10.868,33.684,9.015,7.535,4.674,76.643,1003,0,26.948,2.533
2024-12-09 17:06:00,9.275,34.083,9.059,7.569,4.646,76.81,1003,0,45.786,2.45
2024-12-09 17:07:00,9.562,33.75,9.125,7.609,4.631,76.87,1003,0,44.54,2.733
2024-12-09 17:08:00,10.581,32.853,9.169,7.659,4.602,76.99,1003,0,38.504,2.9
2024-12-09 17:09:00,12.238,31.988,9.197,7.712,4.587,77.047,1003,0,32.955,3.25
2024-12-09 17:10:00,12.079,31.556,9.104,7.767,4.558,77.16,1003,0,27.985,4.85
2024-12-09 17:11:00,11.697,33.052,9.103,7.814,4.546,77.2,1003,0,36.47,3.933
2024-12-09 17:12:00,11.505,32.72,9.274,7.861,4.523,77.28,1003,0,30.386,4.783
2024-12-09 17:13:00,12.271,32.387,9.409,7.899,4.506,77.307,1003,0,22.351,4.017
2024-12-09 17:14:00,11.888,32.853,9.491,7.933,4.473,77.36,1003,0,48.589,1.783
2024-12-09 17:15:00,10.932,32.819,9.378,7.924,4.46,77.37,1003,0,31.757,3.417
2024-12-09 17:16:00,10.613,32.321,9.204,7.899,4.433,77.39,1003,0,26.999,2.867
2024-12-09 17:17:00,11.283,32.687,9.194,7.908,4.422,77.4,1003,0,26.499,2.25
2024-12-09 17:18:00,11.633,32.753,9.172,7.914,4.399,77.42,1003,0,22.457,2.183
2024-12-09 17:19:00,13.004,30.891,9.049,7.878,4.393,77.417,1003,0,12.566,2.217
2024-12-09 17:20:00,13.259,31.157,8.992,7.854,4.382,77.41,1003,0,35.187,2.617
2024-12-09 17:21:00,11.442,33.551,8.965,7.846,4.376,77.397,1003,0,35.02,3.783
2024-12-09 17:22:00,9.785,34.249,8.949,7.836,4.365,77.37,1003,0,36.433,1.45
2024-12-09 17:23:00,11.442,31.19,8.905,7.81,4.36,77.353,1003,0,31.007,2.533
2024-12-09 17:24:00,14.406,31.822,8.799,7.759,4.349,77.32,1003,0,32.737,1.483
2024-12-09 17:25:00,13.322,30.758,8.638,7.705,4.344,77.317,1003,0,40.83,0.667
2024-12-09 17:26:00,12.876,31.29,8.476,7.666,4.333,77.31,1003,0,22.94,1.517
2024-12-09 17:27:00,11.06,32.387,8.325,7.648,4.328,77.323,1003,0,15.579,1.25
2024-12-09 17:28:00,12.972,29.428,8.209,7.645,4.318,77.35,1003,0,29.67,1.5
2024-12-09 17:29:00,15.84,27.333,8.14,7.645,4.313,77.367,1003,0,32.333,1.833
2024-12-09 17:30:00,15.298,28.696,8.118,7.646,4.302,77.4,1003,0,22.98,3.15
2024-12-09 17:31:00,14.183,31.623,8.094,7.639,4.299,77.417,1003,0,26.533,3.233
2024-12-09 17:32:00,11.792,32.853,8.021,7.612,4.292,77.45,1003,0,33.97,3.233
2024-12-09 17:33:00,13.29,31.19,8.081,7.59,4.29,77.473,1003,0,42.797,1.467
2024-12-09 17:34:00,13.418,32.288,8.357,7.586,4.286,77.52,1003,0,31.124,1.767
2024-12-09 17:35:00,12.525,31.29,8.562,7.576,4.28,77.527,1003,0,17.135,1.55
2024-12-09 17:36:00,14.502,29.428,8.568,7.562,4.268,77.54,1003,0,19.251,1.55
2024-12-09 17:37:00,16.509,28.43,8.611,7.55,4.265,77.54,1003,0,19.712,0.933
2024-12-09 17:38:00,16.764,29.461,8.656,7.543,4.25,77.54,1003,0,11.49,2.383
2024-12-09 17:39:00,14.183,31.456,8.695,7.545,4.247,77.533,1003,0,26.708,2.017
2024-12-09 17:40:00,13.482,29.062,8.763,7.553,4.233,77.5,1003,0,25.852,1.2
2024-12-09 17:41:00,16.669,26.468,8.849,7.549,4.231,77.497,1003,0,16.628,1.233
2024-12-09 17:42:00,20.334,24.307,9.042,7.544,4.218,77.48,1003,0,2.527,1.5
2024-12-09 17:43:00,19.251,26.734,9.189,7.532,4.216,77.475,1003,0,53.194,2.183
2024-12-09 17:44:00,18.932,26.801,9.202,7.509,4.206,77.45,1003,0,10.344,2.65
2024-12-09 17:45:00,17.561,29.528,9.373,7.493,4.206,77.44,1003,0,41.415,2.267
2024-12-09 17:46:00,13.896,31.556,9.701,7.504,4.206,77.39,1003,0,29.307,2.867
2024-12-09 17:47:00,12.589,33.152,9.996,7.521,4.205,77.372,1003,0,26.799,3.217
2024-12-09 17:48:00,11.824,34.15,10.017,7.51,4.201,77.28,1003,0,20.943,2.567
2024-12-09 17:49:00,11.729,33.684,9.726,7.472,4.199,77.255,1003,0,22.395,2.683
2024-12-09 17:50:00,12.079,33.484,9.365,7.428,4.186,77.13,1003,0,38.532,2.567
2024-12-09 17:51:00,12.143,33.019,9.234,7.398,4.183,77.102,1003,0,27.947,2.367
2024-12-09 17:52:00,13.067,32.188,9.179,7.375,4.169,76.96,1003,0,20.643,1.567
2024-12-09 17:53:00,15.426,30.359,9.108,7.353,4.167,76.935,1003,0,21.607,2.65
2024-12-09 17:54:00,13.545,33.484,9.052,7.339,4.156,76.81,1003,0,34.196,3.2
2024-12-09 17:55:00,10.996,35.014,9.002,7.311,4.153,76.782,1003,0,43.169,3.017
2024-12-09 17:56:00,11.792,34.382,8.941,7.275,4.139,76.64,1003,0,58.767,1.933
2024-12-09 17:57:00,13.513,31.589,8.898,7.24,4.137,76.615,1003,0,36.512,1.967
2024-12-09 17:58:00,17.115,28.729,8.871,7.2,4.129,76.49,1003,0,8.707,2.117
2024-12-09 17:59:00,13.737,32.553,8.837,7.173,4.129,76.475,1003,0,38.853,2.883
2024-12-09 18:00:00,11.315,33.285,8.702,7.149,4.129,76.4,1003,0,29.082,2.85
2024-12-09 18:01:00,11.219,33.218,8.346,7.115,4.129,76.382,1003,0,13.934,2.55
2024-12-09 18:02:00,11.474,33.019,7.97,7.076,4.129,76.29,1003,0,32.82,1.9
2024-12-09 18:03:00,12.08,31.523,7.864,7.072,4.129,76.27,1003,0,29.042,2.633
2024-12-09 18:04:00,13.004,32.587,7.927,7.094,4.127,76.17,1003,0,20.54,3.15
2024-12-09 18:05:00,11.76,33.518,8.003,7.11,4.127,76.158,1003,0,30.278,1.417
2024-12-09 18:06:00,12.78,33.152,8.065,7.124,4.127,76.1,1003,0,28.597,2.767
2024-12-09 18:07:00,12.908,33.983,8.106,7.144,4.127,76.087,1003,0,20.317,4.233
2024-12-09 18:08:00,11.41,34.881,8.187,7.167,4.125,76.02,1003,0,25.329,2.8
2024-12-09 18:09:00,12.78,33.85,8.238,7.176,4.125,76.003,1003,0,22.127,2.417
2024-12-09 18:10:00,12.685,33.617,8.247,7.184,4.125,75.92,1003,0,40.469,2.633
2024-12-09 18:11:00,13.036,32.487,8.218,7.201,4.125,75.91,1003,0,49.104,3.833
2024-12-09 18:12:00,12.27,34.249,8.152,7.223,4.125,75.86,1003,0,21.598,3.567
2024-12-09 18:13:00,11.952,32.886,8.004,7.247,4.125,75.85,1003,0,25.239,2.183
2024-12-09 18:14:00,13.131,31.722,7.963,7.27,4.125,75.8,1003,0,28.962,2.617
2024-12-09 18:15:00,13.163,31.19,8.128,7.294,4.125,75.79,1003,0,25.366,2.767
2024-12-09 18:16:00,13.928,32.786,8.225,7.314,4.125,75.74,1003,0,28.835,2.583
2024-12-09 18:17:00,13.067,34.715,8.229,7.322,4.125,75.732,1003.17,0,34.747,2.6
2024-12-09 18:18:00,13.514,32.188,8.264,7.337,4.124,75.69,1004,0,22.542,3.667
2024-12-09 18:19:00,13.928,31.29,8.339,7.362,4.124,75.685,1004,0,19.418,2.733
2024-12-09 18:20:00,13.514,31.888,8.364,7.38,4.124,75.66,1004,0,31.929,4.383
2024-12-09 18:21:00,11.633,34.914,8.331,7.387,4.122,75.653,1004,0,31.288,2.933
2024-12-09 18:22:00,11.984,33.085,8.327,7.389,4.109,75.62,1004,0,14.779,2.95
2024-12-09 18:23:00,12.366,34.149,8.372,7.389,4.106,75.612,1004,0,36.08,4.467
2024-12-09 18:24:00,10.327,36.078,8.426,7.397,4.093,75.57,1004,0,6.348,4.217
2024-12-09 18:25:00,10.645,34.249,8.472,7.417,4.092,75.562,1004,0,26.511,2.383
2024-12-09 18:26:00,11.251,33.252,8.629,7.458,4.085,75.52,1004,0,27.259,3.1
2024-12-09 18:27:00,11.219,34.449,8.793,7.492,4.085,75.517,1004,0,18.222,4
2024-12-09 18:28:00,11.347,33.917,8.913,7.518,4.083,75.5,1004,0,13.283,3.383
2024-12-09 18:29:00,11.761,33.052,8.947,7.535,4.081,75.495,1004,0,17.527,2.95
2024-12-09 18:30:00,12.207,33.983,8.841,7.535,4.068,75.47,1004,0,22.314,3.233
2024-12-09 18:31:00,11.824,33.651,8.745,7.531,4.068,75.472,1004,0,22.048,3.117
2024-12-09 18:32:00,11.569,34.482,8.766,7.547,4.067,75.48,1004,0,33.117,3.217
2024-12-09 18:33:00,10.358,34.615,8.805,7.57,4.067,75.488,1004,0,21.445,1.95
2024-12-09 18:34:00,10.709,33.551,8.784,7.576,4.067,75.53,1004,0,22.205,3.667
2024-12-09 18:35:00,11.601,33.351,8.781,7.578,4.066,75.543,1004,0,13.642,2.733
2024-12-09 18:36:00,13.004,32.753,8.876,7.593,4.058,75.61,1004,0,22.329,2.783
2024-12-09 18:37:00,13.259,30.692,8.953,7.606,4.056,75.627,1004,0,18.18,3.783
2024-12-09 18:38:00,14.406,30.691,8.892,7.605,4.045,75.71,1004,0,24.678,3.367
2024-12-09 18:39:00,12.175,33.318,8.801,7.601,4.045,75.73,1004,0,11.873,2.55
2024-12-09 18:40:00,11.569,32.055,8.785,7.608,4.045,75.83,1004,0,13.846,2.6
2024-12-09 18:41:00,13.992,29.694,8.659,7.588,4.045,75.853,1004,0,19.137,1.533
2024-12-09 18:42:00,14.469,30.292,8.508,7.554,4.045,75.97,1004,0,17.559,2.133
2024-12-09 18:43:00,14.597,30.359,8.349,7.52,4.044,75.997,1004,0,25.076,2.233
2024-12-09 18:44:00,14.215,29.56,8.197,7.494,4.041,76.13,1004,0,29.173,1.367
2024-12-09 18:45:00,14.183,30.292,8.152,7.496,4.039,76.157,1004,0,21.079,3.9
2024-12-09 18:46:00,11.57,34.814,8.186,7.518,4.026,76.29,1004,0,12.889,3.383
2024-12-09 18:47:00,9.944,33.285,8.305,7.535,4.023,76.313,1004,0,30.445,2.667
2024-12-09 18:48:00,11.155,31.955,8.422,7.547,4.009,76.43,1004,0,14.372,2.25
2024-12-09 18:49:00,13.29,30.026,8.42,7.54,4.007,76.462,1004,0,23.402,1.867
2024-12-09 18:50:00,14.151,29.727,8.378,7.526,3.994,76.62,1004,0,15.916,2.367
2024-12-09 18:51:00,13.546,30.026,8.34,7.525,3.989,76.657,1004,0,19.533,2.767
2024-12-09 18:52:00,13.386,29.827,8.268,7.521,3.961,76.84,1004,0,26.212,1.317
2024-12-09 18:53:00,13.8,29.594,8.215,7.513,3.956,76.878,1004,0,19.509,2.017
2024-12-09 18:54:00,12.876,31.589,8.313,7.52,3.932,77.07,1004,0,19.796,2.533
2024-12-09 18:55:00,12.111,32.354,8.439,7.52,3.93,77.108,1004,0,27.798,1.617
2024-12-09 18:56:00,12.908,30.492,8.497,7.508,3.917,77.3,1004,0,26.981,1.867
2024-12-09 18:57:00,13.354,31.49,8.586,7.517,3.913,77.342,1004,0,10.908,2.783
2024-12-09 18:58:00,11.665,32.354,8.704,7.541,3.895,77.55,1004,0,29.935,2.467
2024-12-09 18:59:00,13.737,29.927,8.753,7.554,3.891,77.583,1004,0,18.219,3.783
2024-12-09 19:00:00,14.948,29.993,8.827,7.562,3.868,77.75,1004,0,28.688,2.35
2024-12-09 19:01:00,12.972,32.287,8.913,7.566,3.866,77.772,1004,0,30.322,3.133
2024-12-09 19:02:00,10.741,32.454,8.901,7.572,3.855,77.88,1004,0,19.648,1.883
2024-12-09 19:03:00,12.972,30.592,8.772,7.573,3.853,77.892,1004,0,24.547,2.267
2024-12-09 19:04:00,14.183,30.16,8.714,7.592,3.845,77.95,1004,0,28.599,2.133
2024-12-09 19:05:00,14.788,29.694,8.747,7.625,3.843,77.958,1004,0,14.482,1.967
2024-12-09 19:06:00,14.725,28.696,8.778,7.645,3.832,78,1004,0,17.631,2.483
2024-12-09 19:07:00,14.565,29.76,8.938,7.675,3.831,78.005,1004,0,25.227,3.383
2024-12-09 19:08:00,12.047,32.221,9.306,7.732,3.826,78.03,1004,0,37.018,2.45
2024-12-09 19:09:00,11.474,31.955,9.489,7.767,3.826,78.025,1004,0,44.967,3.417
2024-12-09 19:10:00,10.677,33.551,9.363,7.782,3.826,78,1004,0,41.446,1.4
2024-12-09 19:11:00,10.836,31.39,9.247,7.811,3.828,77.995,1004,0,21.093,1.233
2024-12-09 19:12:00,12.111,30.525,9.236,7.855,3.838,77.97,1004,0,15.684,1.133
2024-12-09 19:13:00,13.482,28.33,9.17,7.897,3.84,77.97,1004,0,21.571,1.567
2024-12-09 19:14:00,14.342,28.064,9.168,7.939,3.848,77.97,1004,0,18.771,1.833
2024-12-09 19:15:00,16.892,28.364,9.194,7.991,3.848,77.967,1004,0,34.542,3.15
2024-12-09 19:16:00,12.876,33.019,9.182,8.03,3.85,77.95,1004,0,22.509,2.85
2024-12-09 19:17:00,12.047,31.889,9.195,8.062,3.85,77.95,1004,0,37.522,3.033
2024-12-09 19:18:00,11.537,34.615,9.23,8.106,3.848,77.88,1004,0,31.233,2.95
2024-12-09 19:19:00,10.773,33.551,9.314,8.168,3.848,77.88,1004,0,35.092,2.05
2024-12-09 19:20:00,12.27,31.689,9.377,8.205,3.858,77.82,1004,0,43.154,2.467
2024-12-09 19:21:00,13.992,30.692,9.388,8.225,3.858,77.82,1004,0,29.768,3.033
2024-12-09 19:22:00,12.589,32.387,9.31,8.245,3.86,77.77,1004,0,44.787,2.45
2024-12-09 19:23:00,10.645,32.52,9.224,8.257,3.86,77.77,1004,0,33.467,1.583
2024-12-09 19:24:00,11.378,31.024,9.155,8.276,3.86,77.68,1004,0,20.876,2.283
2024-12-09 19:25:00,11.856,32.354,9.132,8.316,3.86,77.68,1004,0,29.745,1.9
2024-12-09 19:26:00,11.792,31.323,9.195,8.366,3.87,77.58,1004,0,19.421,2.117
2024-12-09 19:27:00,10.326,32.753,9.241,8.395,3.87,77.58,1004,0,28.592,2.95
2024-12-09 19:28:00,9.148,34.681,9.309,8.422,3.885,77.51,1004,0,26.639,3.017
2024-12-09 19:29:00,10.581,32.986,9.612,8.46,3.885,77.51,1004,0,26.756,2.967
